iso1,iso2,weight
ISL,JOR,131.0
ISL,KOR,248.0
ISL,KWT,148.0
ISL,LBN,150.0
ISL,LIE,201.0
ISL,MEX,205.0
ISL,MKD,131.0
ISL,MNE,214.0
ISL,NOR,201.0
ISL,OMN,148.0
ISL,PAN,310.0
ISL,PER,242.0
ISL,PHL,227.0
ISL,PSE,109.0
ISL,QAT,148.0
ISL,SAU,148.0
ISL,SGP,227.0
ISL,SRB,170.0
ISL,TUR,181.0
ISL,UKR,260.0
LIE,ARE,148.0
LIE,BHR,148.0
LIE,CAN,152.0
LIE,CHL,228.0
LIE,COL,281.0
LIE,CRI,310.0
LIE,ECU,298.0
LIE,GEO,234.0
LIE,HKG,255.0
LIE,IDN,220.0
LIE,ISR,108.0
LIE,JOR,131.0
LIE,KOR,248.0
LIE,KWT,148.0
LIE,LBN,150.0
LIE,MEX,205.0
LIE,MKD,131.0
LIE,MNE,214.0
LIE,NOR,201.0
LIE,OMN,148.0
LIE,PAN,310.0
LIE,PER,242.0
LIE,PHL,227.0
LIE,PSE,109.0
LIE,QAT,148.0
LIE,SAU,148.0
LIE,SGP,227.0
LIE,SRB,170.0
LIE,TUR,181.0
LIE,UKR,260.0
MDA,ARM,108.0
MDA,AZE,108.0
MDA,BLR,108.0
MDA,GEO,108.0
MDA,KAZ,108.0
MDA,KGZ,108.0
MDA,MKD,163.0
MDA,MNE,163.0
MDA,RUS,48.0
MDA,SRB,163.0
MDA,TJK,108.0
MDA,TKM,108.0
MDA,TUR,27.0
MDA,UKR,108.0
MDA,UZB,108.0
MDA,XKX,163.0
MKD,MNE,163.0
MKD,NOR,131.0
MKD,SRB,163.0
MKD,TUR,81.0
MKD,UKR,77.0
MKD,XKX,163.0
MNE,NOR,214.0
MNE,SRB,163.0
MNE,TUR,80.0
MNE,UKR,106.0
MNE,XKX,163.0
NOR,ARE,148.0
NOR,BHR,148.0
NOR,CAN,152.0
NOR,CHL,228.0
NOR,COL,281.0
NOR,CRI,310.0
NOR,ECU,298.0
NOR,FRO,74.0
NOR,GEO,234.0
NOR,HKG,255.0
NOR,IDN,220.0
NOR,ISR,108.0
NOR,JOR,131.0
NOR,KOR,248.0
NOR,KWT,148.0
NOR,LBN,150.0
NOR,MEX,205.0
NOR,OMN,148.0
NOR,PAN,310.0
NOR,PER,242.0
NOR,PHL,227.0
NOR,PSE,109.0
NOR,QAT,148.0
NOR,SAU,148.0
NOR,SGP,227.0
NOR,SRB,170.0
NOR,TUR,181.0
NOR,UKR,260.0
SRB,ARM,45.0
SRB,BLR,45.0
SRB,KAZ,45.0
SRB,KGZ,45.0
SRB,RUS,45.0
SRB,TUR,86.0
SRB,XKX,163.0
TUR,CHL,102.0
TUR,FRO,19.0
TUR,GEO,89.0
TUR,IRN,52.0
TUR,ISR,82.0
TUR,KOR,150.0
TUR,MYS,109.0
TUR,PSE,112.0
TUR,SGP,345.0
TUR,SYR,117.0
TUR,XKX,40.0
ARE,BHR,32.0
ARE,IRQ,10.0
ARE,JOR,10.0
ARE,KWT,32.0
ARE,LBN,10.0
ARE,OMN,32.0
ARE,QAT,32.0
ARE,SAU,32.0
ARE,SGP,140.0
ARE,SYR,10.0
ARE,YEM,10.0
BHR,IRQ,10.0
BHR,JOR,10.0
BHR,KWT,32.0
BHR,LBN,10.0
BHR,OMN,32.0
BHR,QAT,32.0
BHR,SAU,32.0
BHR,SGP,140.0
BHR,SYR,10.0
BHR,USA,262.0
BHR,YEM,10.0
IRQ,ARG,11.0
IRQ,BEN,11.0
IRQ,BOL,11.0
IRQ,BRA,11.0
IRQ,CHL,11.0
IRQ,COL,11.0
IRQ,CUB,11.0
IRQ,ECU,11.0
IRQ,GUY,11.0
IRQ,IDN,11.0
IRQ,IRN,11.0
IRQ,JOR,10.0
IRQ,KOR,11.0
IRQ,KWT,10.0
IRQ,LBN,10.0
IRQ,MEX,11.0
IRQ,MMR,11.0
IRQ,MYS,11.0
IRQ,NIC,11.0
IRQ,OMN,10.0
IRQ,PER,11.0
IRQ,PHL,11.0
IRQ,PRK,11.0
IRQ,QAT,10.0
IRQ,SAU,10.0
IRQ,SGP,11.0
IRQ,SYR,10.0
IRQ,THA,11.0
IRQ,TTO,11.0
IRQ,VEN,11.0
IRQ,VNM,11.0
IRQ,YEM,10.0
JOR,CAN,133.0
JOR,KWT,10.0
JOR,LBN,10.0
JOR,OMN,10.0
JOR,QAT,10.0
JOR,SAU,10.0
JOR,SGP,85.0
JOR,SYR,10.0
JOR,USA,76.0
JOR,YEM,10.0
KWT,LBN,10.0
KWT,OMN,32.0
KWT,QAT,32.0
KWT,SAU,32.0
KWT,SGP,140.0
KWT,SYR,10.0
KWT,YEM,10.0
LBN,OMN,10.0
LBN,QAT,10.0
LBN,SAU,10.0
LBN,SYR,10.0
LBN,YEM,10.0
OMN,QAT,32.0
OMN,SAU,32.0
OMN,SGP,140.0
OMN,SYR,10.0
OMN,USA,298.0
OMN,YEM,10.0
QAT,SAU,32.0
QAT,SGP,140.0
QAT,SYR,10.0
QAT,YEM,10.0
SAU,SGP,140.0
SAU,SYR,10.0
SAU,YEM,10.0
SGP,ARG,11.0
SGP,AUS,545.0
SGP,BEN,11.0
SGP,BOL,11.0
SGP,BRA,11.0
SGP,BRN,545.0
SGP,CAN,545.0
SGP,CHL,545.0
SGP,CHN,327.0
SGP,COL,11.0
SGP,CRI,246.0
SGP,CUB,11.0
SGP,ECU,11.0
SGP,GUY,11.0
SGP,HKG,128.0
SGP,IDN,327.0
SGP,IRN,11.0
SGP,JPN,545.0
SGP,KHM,327.0
SGP,KOR,327.0
SGP,LAO,327.0
SGP,MEX,545.0
SGP,MMR,327.0
SGP,MYS,545.0
SGP,NIC,11.0
SGP,NZL,545.0
SGP,PAN,230.0
SGP,PER,545.0
SGP,PHL,327.0
SGP,PRK,11.0
SGP,THA,327.0
SGP,TTO,11.0
SGP,TWN,221.0
SGP,USA,308.0
SGP,VEN,11.0
SGP,VNM,545.0
SYR,YEM,10.0
ARG,BEN,11.0
ARG,BOL,37.0
ARG,BRA,150.0
ARG,CHL,37.0
ARG,COL,37.0
ARG,CUB,37.0
ARG,ECU,37.0
ARG,GUY,11.0
ARG,IDN,11.0
ARG,IRN,11.0
ARG,ISR,66.0
ARG,KOR,11.0
ARG,MEX,37.0
ARG,MMR,11.0
ARG,MYS,11.0
ARG,NIC,11.0
ARG,PER,37.0
ARG,PHL,11.0
ARG,PRK,11.0
ARG,PRY,150.0
ARG,THA,11.0
ARG,TTO,11.0
ARG,URY,150.0
ARG,VEN,37.0
ARG,VNM,11.0
BEN,BOL,11.0
BEN,BRA,11.0
BEN,CHL,11.0
BEN,COL,11.0
BEN,CUB,11.0
BEN,ECU,11.0
BEN,GMB,103.0
BEN,GUY,11.0
BEN,IDN,11.0
BEN,IRN,11.0
BEN,KOR,11.0
BEN,MEX,11.0
BEN,MMR,11.0
BEN,MYS,11.0
BEN,NIC,11.0
BEN,PER,11.0
BEN,PHL,11.0
BEN,PRK,11.0
BEN,THA,11.0
BEN,TTO,11.0
BEN,VEN,11.0
BEN,VNM,11.0
BOL,BRA,37.0
BOL,CHL,37.0
BOL,COL,104.0
BOL,CUB,37.0
BOL,ECU,104.0
BOL,GUY,11.0
BOL,IDN,11.0
BOL,IRN,11.0
BOL,KOR,11.0
BOL,MEX,93.0
BOL,MMR,11.0
BOL,MYS,11.0
BOL,NIC,11.0
BOL,PER,104.0
BOL,PHL,11.0
BOL,PRK,11.0
BOL,PRY,37.0
BOL,THA,11.0
BOL,TTO,11.0
BOL,URY,37.0
BOL,VEN,104.0
BOL,VNM,11.0
BRA,CHL,37.0
BRA,COL,37.0
BRA,CUB,37.0
BRA,ECU,37.0
BRA,GUY,11.0
BRA,IDN,11.0
BRA,IRN,11.0
BRA,ISR,66.0
BRA,KOR,11.0
BRA,MEX,47.0
BRA,MMR,11.0
BRA,MYS,11.0
BRA,NIC,11.0
BRA,PER,37.0
BRA,PHL,11.0
BRA,PRK,11.0
BRA,PRY,150.0
BRA,THA,11.0
BRA,TTO,11.0
BRA,URY,150.0
BRA,VEN,37.0
BRA,VNM,11.0
CHL,AUS,545.0
CHL,BRN,545.0
CHL,CAN,545.0
CHL,CHN,105.0
CHL,COL,247.0
CHL,CRI,172.0
CHL,CUB,37.0
CHL,ECU,37.0
CHL,GTM,168.0
CHL,GUY,11.0
CHL,HKG,169.0
CHL,HND,166.0
CHL,IDN,94.0
CHL,IRN,11.0
CHL,JPN,545.0
CHL,KOR,279.0
CHL,MEX,545.0
CHL,MMR,11.0
CHL,MYS,545.0
CHL,NIC,167.0
CHL,NZL,545.0
CHL,PAN,120.0
CHL,PER,545.0
CHL,PHL,11.0
CHL,PRK,11.0
CHL,PRY,37.0
CHL,SLV,172.0
CHL,THA,108.0
CHL,TTO,11.0
CHL,URY,37.0
CHL,USA,347.0
CHL,VEN,37.0
CHL,VNM,545.0
COL,CAN,354.0
COL,CRI,296.0
COL,CUB,37.0
COL,ECU,104.0
COL,GTM,214.0
COL,GUY,11.0
COL,HND,214.0
COL,IDN,11.0
COL,IRN,11.0
COL,KOR,334.0
COL,MEX,247.0
COL,MMR,11.0
COL,MYS,11.0
COL,NIC,11.0
COL,PER,247.0
COL,PHL,11.0
COL,PRK,11.0
COL,PRY,37.0
COL,SLV,214.0
COL,THA,11.0
COL,TTO,11.0
COL,URY,37.0
COL,USA,369.0
COL,VEN,104.0
COL,VNM,11.0
CUB,ECU,37.0
CUB,GUY,11.0
CUB,IDN,11.0
CUB,IRN,11.0
CUB,KOR,11.0
CUB,MEX,37.0
CUB,MMR,11.0
CUB,MYS,11.0
CUB,NIC,11.0
CUB,PER,37.0
CUB,PHL,11.0
CUB,PRK,11.0
CUB,PRY,37.0
CUB,SLV,59.0
CUB,THA,11.0
CUB,TTO,11.0
CUB,URY,37.0
CUB,VEN,37.0
CUB,VNM,11.0
ECU,GUY,11.0
ECU,IDN,11.0
ECU,IRN,11.0
ECU,KOR,11.0
ECU,MEX,37.0
ECU,MMR,11.0
ECU,MYS,11.0
ECU,NIC,11.0
ECU,PER,104.0
ECU,PHL,11.0
ECU,PRK,11.0
ECU,PRY,37.0
ECU,SLV,86.0
ECU,THA,11.0
ECU,TTO,11.0
ECU,URY,37.0
ECU,VEN,104.0
ECU,VNM,11.0
GUY,ATG,132.0
GUY,BHS,132.0
GUY,BLZ,132.0
GUY,BRB,132.0
GUY,DMA,132.0
GUY,GRD,132.0
GUY,HTI,132.0
GUY,IDN,11.0
GUY,IRN,11.0
GUY,JAM,132.0
GUY,KNA,132.0
GUY,KOR,11.0
GUY,LCA,132.0
GUY,MEX,11.0
GUY,MMR,11.0
GUY,MSR,132.0
GUY,MYS,11.0
GUY,NIC,11.0
GUY,PER,11.0
GUY,PHL,11.0
GUY,PRK,11.0
GUY,SUR,132.0
GUY,THA,11.0
GUY,TTO,132.0
GUY,VCT,132.0
GUY,VEN,11.0
GUY,VNM,11.0
IDN,AUS,327.0
IDN,BRN,327.0
IDN,CHN,327.0
IDN,HKG,128.0
IDN,IRN,11.0
IDN,JPN,327.0
IDN,KHM,327.0
IDN,KOR,327.0
IDN,LAO,327.0
IDN,MEX,11.0
IDN,MMR,327.0
IDN,MYS,327.0
IDN,NIC,11.0
IDN,NZL,327.0
IDN,PER,11.0
IDN,PHL,327.0
IDN,PRK,11.0
IDN,THA,327.0
IDN,TTO,11.0
IDN,VEN,11.0
IDN,VNM,327.0
IRN,ARM,130.0
IRN,BLR,130.0
IRN,KAZ,130.0
IRN,KGZ,130.0
IRN,KOR,11.0
IRN,MEX,11.0
IRN,MMR,11.0
IRN,MYS,11.0
IRN,NIC,11.0
IRN,PER,11.0
IRN,PHL,11.0
IRN,PRK,11.0
IRN,RUS,130.0
IRN,THA,11.0
IRN,TTO,11.0
IRN,VEN,11.0
IRN,VNM,11.0
ISR,CAN,139.0
ISR,MEX,140.0
ISR,PRY,66.0
ISR,UKR,93.0
ISR,URY,66.0
ISR,USA,86.0
KOR,AUS,360.0
KOR,BRN,327.0
KOR,CAN,364.0
KOR,CHN,327.0
KOR,CRI,400.0
KOR,HND,400.0
KOR,JPN,327.0
KOR,KHM,327.0
KOR,LAO,327.0
KOR,MEX,11.0
KOR,MMR,327.0
KOR,MYS,327.0
KOR,NIC,400.0
KOR,NZL,327.0
KOR,PAN,400.0
KOR,PER,352.0
KOR,PHL,327.0
KOR,PRK,11.0
KOR,SLV,400.0
KOR,THA,327.0
KOR,TTO,11.0
KOR,USA,377.0
KOR,VEN,11.0
KOR,VNM,327.0
MEX,AUS,545.0
MEX,BRN,545.0
MEX,CAN,548.0
MEX,CRI,240.0
MEX,GTM,240.0
MEX,HND,240.0
MEX,JPN,545.0
MEX,MMR,11.0
MEX,MYS,545.0
MEX,NIC,240.0
MEX,NZL,545.0
MEX,PAN,212.0
MEX,PER,545.0
MEX,PHL,11.0
MEX,PRK,11.0
MEX,PRY,37.0
MEX,SLV,240.0
MEX,THA,11.0
MEX,TTO,11.0
MEX,URY,195.0
MEX,USA,548.0
MEX,VEN,37.0
MEX,VNM,545.0
MMR,AUS,327.0
MMR,BRN,327.0
MMR,CHN,327.0
MMR,HKG,128.0
MMR,JPN,327.0
MMR,KHM,327.0
MMR,LAO,327.0
MMR,MYS,327.0
MMR,NIC,11.0
MMR,NZL,327.0
MMR,PER,11.0
MMR,PHL,327.0
MMR,PRK,11.0
MMR,THA,327.0
MMR,TTO,11.0
MMR,VEN,11.0
MMR,VNM,327.0
MYS,AUS,545.0
MYS,BRN,545.0
MYS,CAN,545.0
MYS,CHN,327.0
MYS,HKG,128.0
MYS,JPN,545.0
MYS,KHM,327.0
MYS,LAO,327.0
MYS,NIC,11.0
MYS,NZL,545.0
MYS,PER,545.0
MYS,PHL,327.0
MYS,PRK,11.0
MYS,THA,327.0
MYS,TTO,11.0
MYS,VEN,11.0
MYS,VNM,545.0
NIC,CRI,400.0
NIC,DOM,318.0
NIC,GTM,318.0
NIC,HND,400.0
NIC,PAN,400.0
NIC,PER,11.0
NIC,PHL,11.0
NIC,PRK,11.0
NIC,SLV,400.0
NIC,THA,11.0
NIC,TTO,11.0
NIC,USA,318.0
NIC,VEN,11.0
NIC,VNM,11.0
PER,AUS,545.0
PER,BRN,545.0
PER,CAN,545.0
PER,CHN,234.0
PER,CRI,258.0
PER,HND,235.0
PER,JPN,545.0
PER,NZL,545.0
PER,PAN,265.0
PER,PHL,11.0
PER,PRK,11.0
PER,PRY,37.0
PER,THA,11.0
PER,TTO,11.0
PER,URY,37.0
PER,USA,366.0
PER,VEN,104.0
PER,VNM,545.0
PHL,AUS,327.0
PHL,BRN,327.0
PHL,CHN,327.0
PHL,HKG,128.0
PHL,JPN,327.0
PHL,KHM,327.0
PHL,LAO,327.0
PHL,NZL,327.0
PHL,PRK,11.0
PHL,THA,327.0
PHL,TTO,11.0
PHL,VEN,11.0
PHL,VNM,327.0
PRK,THA,11.0
PRK,TTO,11.0
PRK,VEN,11.0
PRK,VNM,11.0
PRY,URY,150.0
PRY,VEN,37.0
THA,AUS,327.0
THA,BRN,327.0
THA,CHN,327.0
THA,HKG,128.0
THA,JPN,327.0
THA,KHM,327.0
THA,LAO,327.0
THA,NZL,327.0
THA,TTO,11.0
THA,VEN,11.0
THA,VNM,327.0
TTO,ATG,132.0
TTO,BHS,132.0
TTO,BLZ,132.0
TTO,BRB,132.0
TTO,DMA,132.0
TTO,GRD,132.0
TTO,HTI,132.0
TTO,JAM,132.0
TTO,KNA,132.0
TTO,LCA,132.0
TTO,MSR,132.0
TTO,SUR,132.0
TTO,VCT,132.0
TTO,VEN,11.0
TTO,VNM,11.0
URY,VEN,37.0
VEN,VNM,11.0
VNM,ARM,258.0
VNM,AUS,545.0
VNM,BLR,258.0
VNM,BRN,545.0
VNM,CAN,545.0
VNM,CHN,327.0
VNM,HKG,128.0
VNM,JPN,545.0
VNM,KAZ,258.0
VNM,KGZ,258.0
VNM,KHM,327.0
VNM,LAO,327.0
VNM,NZL,545.0
VNM,RUS,258.0
ARM,AZE,108.0
ARM,BLR,214.0
ARM,GEO,108.0
ARM,KAZ,214.0
ARM,KGZ,214.0
ARM,RUS,214.0
ARM,TJK,108.0
ARM,TKM,108.0
ARM,UKR,108.0
ARM,UZB,108.0
AZE,BLR,108.0
AZE,GEO,108.0
AZE,KAZ,108.0
AZE,KGZ,108.0
AZE,RUS,39.0
AZE,TJK,108.0
AZE,TKM,108.0
AZE,UKR,108.0
AZE,UZB,108.0
BLR,GEO,108.0
BLR,KAZ,214.0
BLR,KGZ,214.0
BLR,RUS,214.0
BLR,TJK,108.0
BLR,TKM,108.0
BLR,UKR,108.0
BLR,UZB,108.0
GEO,CHN,191.0
GEO,HKG,201.0
GEO,KAZ,108.0
GEO,KGZ,108.0
GEO,RUS,40.0
GEO,TJK,108.0
GEO,TKM,108.0
GEO,UKR,108.0
GEO,UZB,108.0
KAZ,KGZ,214.0
KAZ,RUS,214.0
KAZ,TJK,108.0
KAZ,TKM,108.0
KAZ,UKR,108.0
KAZ,UZB,108.0
KGZ,RUS,214.0
KGZ,TJK,108.0
KGZ,TKM,108.0
KGZ,UKR,108.0
KGZ,UZB,108.0
RUS,TJK,48.0
RUS,TKM,37.0
RUS,UKR,48.0
RUS,UZB,31.0
TJK,TKM,108.0
TJK,UKR,108.0
TJK,UZB,108.0
TKM,UKR,108.0
TKM,UZB,108.0
UKR,CAN,222.0
UKR,UZB,108.0
ATG,BHS,132.0
ATG,BLZ,132.0
ATG,BRB,132.0
ATG,DMA,132.0
ATG,GRD,132.0
ATG,HTI,132.0
ATG,JAM,132.0
ATG,KNA,132.0
ATG,LCA,132.0
ATG,MSR,132.0
ATG,SUR,132.0
ATG,VCT,132.0
BHS,BLZ,132.0
BHS,BRB,132.0
BHS,DMA,132.0
BHS,GRD,132.0
BHS,HTI,132.0
BHS,JAM,132.0
BHS,KNA,132.0
BHS,LCA,132.0
BHS,MSR,132.0
BHS,SUR,132.0
BHS,VCT,132.0
BLZ,BRB,132.0
BLZ,DMA,132.0
BLZ,GRD,132.0
BLZ,HTI,132.0
BLZ,JAM,132.0
BLZ,KNA,132.0
BLZ,LCA,132.0
BLZ,MSR,132.0
BLZ,SUR,132.0
BLZ,VCT,132.0
BRB,DMA,132.0
BRB,GRD,132.0
BRB,HTI,132.0
BRB,JAM,132.0
BRB,KNA,132.0
BRB,LCA,132.0
BRB,MSR,132.0
BRB,SUR,132.0
BRB,VCT,132.0
DMA,GRD,132.0
DMA,HTI,132.0
DMA,JAM,132.0
DMA,KNA,132.0
DMA,LCA,132.0
DMA,MSR,132.0
DMA,SUR,132.0
DMA,VCT,132.0
GRD,HTI,132.0
GRD,JAM,132.0
GRD,KNA,132.0
GRD,LCA,132.0
GRD,MSR,132.0
GRD,SUR,132.0
GRD,VCT,132.0
HTI,JAM,132.0
HTI,KNA,132.0
HTI,LCA,132.0
HTI,MSR,132.0
HTI,SUR,132.0
HTI,VCT,132.0
JAM,KNA,132.0
JAM,LCA,132.0
JAM,MSR,132.0
JAM,SUR,132.0
JAM,VCT,132.0
KNA,LCA,132.0
KNA,MSR,132.0
KNA,SUR,132.0
KNA,VCT,132.0
LCA,MSR,132.0
LCA,SUR,132.0
LCA,VCT,132.0
MSR,SUR,132.0
MSR,VCT,132.0
SUR,VCT,132.0
AUS,BRN,545.0
AUS,CAN,545.0
AUS,CHN,327.0
AUS,COK,17.0
AUS,FJI,17.0
AUS,FSM,17.0
AUS,HKG,288.0
AUS,JPN,545.0
AUS,KHM,327.0
AUS,KIR,17.0
AUS,LAO,327.0
AUS,MHL,17.0
AUS,NIU,17.0
AUS,NRU,17.0
AUS,PNG,17.0
AUS,SLB,17.0
AUS,TON,17.0
AUS,TUV,17.0
AUS,USA,329.0
AUS,VUT,17.0
AUS,WSM,17.0
AUS,NZL,545.0
BRN,CAN,545.0
BRN,CHN,327.0
BRN,HKG,128.0
BRN,JPN,545.0
BRN,KHM,327.0
BRN,LAO,327.0
BRN,NZL,545.0
CAN,CRI,145.0
CAN,HND,311.0
CAN,JPN,545.0
CAN,NZL,545.0
CAN,PAN,301.0
CAN,USA,548.0
CHN,CRI,157.0
CHN,HKG,47.0
CHN,JPN,327.0
CHN,KHM,327.0
CHN,LAO,327.0
CHN,MAC,46.0
CHN,NZL,327.0
COK,FJI,36.0
COK,FSM,36.0
COK,KIR,36.0
COK,MHL,17.0
COK,NIU,36.0
COK,NRU,36.0
COK,NZL,17.0
COK,PNG,36.0
COK,SLB,36.0
COK,TON,36.0
COK,TUV,36.0
COK,VUT,36.0
COK,WSM,36.0
FJI,FSM,36.0
FJI,KIR,36.0
FJI,MHL,17.0
FJI,NIU,36.0
FJI,NRU,36.0
FJI,NZL,17.0
FJI,PNG,36.0
FJI,SLB,36.0
FJI,TON,36.0
FJI,TUV,36.0
FJI,VUT,36.0
FJI,WSM,36.0
FSM,KIR,36.0
FSM,MHL,17.0
FSM,NIU,36.0
FSM,NRU,36.0
FSM,NZL,17.0
FSM,PNG,36.0
FSM,SLB,36.0
FSM,TON,36.0
FSM,TUV,36.0
FSM,VUT,36.0
FSM,WSM,36.0
HKG,KHM,128.0
HKG,LAO,128.0
HKG,MAC,44.0
HKG,NZL,183.0
JPN,KHM,327.0
JPN,LAO,327.0
JPN,MNG,240.0
JPN,NZL,545.0
KHM,LAO,327.0
KHM,NZL,327.0
KIR,MHL,17.0
KIR,NIU,36.0
KIR,NRU,36.0
KIR,NZL,17.0
KIR,PNG,36.0
KIR,SLB,36.0
KIR,TON,36.0
KIR,TUV,36.0
KIR,VUT,36.0
KIR,WSM,36.0
LAO,NZL,327.0
MHL,NIU,17.0
MHL,NRU,17.0
MHL,NZL,17.0
MHL,PNG,17.0
MHL,SLB,17.0
MHL,TON,17.0
MHL,TUV,17.0
MHL,VUT,17.0
MHL,WSM,17.0
NIU,NRU,36.0
NIU,NZL,17.0
NIU,PNG,36.0
NIU,SLB,36.0
NIU,TON,36.0
NIU,TUV,36.0
NIU,VUT,36.0
NIU,WSM,36.0
NRU,NZL,17.0
NRU,PNG,36.0
NRU,SLB,36.0
NRU,TON,36.0
NRU,TUV,36.0
NRU,VUT,36.0
NRU,WSM,36.0
PNG,NZL,17.0
PNG,SLB,36.0
PNG,TON,36.0
PNG,TUV,36.0
PNG,VUT,36.0
PNG,WSM,36.0
SLB,NZL,17.0
SLB,TON,36.0
SLB,TUV,36.0
SLB,VUT,36.0
SLB,WSM,36.0
TON,NZL,17.0
TON,TUV,36.0
TON,VUT,36.0
TON,WSM,36.0
TUV,NZL,17.0
TUV,VUT,36.0
TUV,WSM,36.0
USA,CRI,318.0
USA,DOM,318.0
USA,GTM,318.0
USA,HND,318.0
USA,PAN,340.0
USA,SLV,318.0
VUT,NZL,17.0
VUT,WSM,36.0
WSM,NZL,17.0
CRI,DOM,318.0
CRI,GTM,318.0
CRI,HND,400.0
CRI,SLV,400.0
CRI,PAN,400.0
DOM,GTM,318.0
DOM,HND,318.0
DOM,PAN,29.0
DOM,SLV,318.0
GTM,HND,318.0
GTM,PAN,210.0
GTM,SLV,318.0
GTM,TWN,200.0
HND,PAN,400.0
HND,SLV,400.0
PAN,SLV,400.0
PAN,TWN,235.0
NZL,TWN,294.0
